price,price_category,beds,baths,average_rent,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,price_y,year,month,quarter,type_Hotel Apartment,type_Penthouse,type_Residential Building,type_Residential Floor,type_Residential Plot,type_Townhouse,type_Villa,type_Villa Compound,furnishing_Unfurnished,completion_status_Ready,city_Ajman,city_Al Ain,city_Dubai,city_Fujairah,city_Ras Al Khaimah,city_Sharjah,city_Umm Al Quwain,area_name_Aljada,area_name_Arjan,area_name_Business Bay,area_name_Downtown Dubai,area_name_Dubai Creek Harbour,area_name_Dubai Harbour,area_name_Dubai Hills Estate,area_name_Dubai Marina,area_name_Jumeirah Lake Towers (JLT),area_name_Jumeirah Village Circle (JVC),area_name_Other,area_name_Palm Jumeirah,area_name_Saadiyat Island,area_name_Sobha Hartland,area_name_Yas Island
3900000,2,2,3,0,0,0,0,0,0,22.084540161357598,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6900000,2,2,3,0,0,1364,51,1,6,23.258964360874586,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1385000,1,1,2,95123,0,0,0,0,0,20.031771520496108,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890000,0,1,2,58324,0,0,0,0,0,19.184698070270223,2024,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367000,0,2,3,0,0,0,0,0,0,20.006462657388788,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363000,0,0,1,0,0,0,0,0,0,17.519671879534403,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1730000,1,2,3,0,0,0,0,0,0,20.464462999465134,2024,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9700000,2,4,5,438892,0,0,0,0,0,23.97513271115179,2024,4,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2200000,1,1,1,0,0,551,11,1,12,20.93708385473694,2024,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18500000,2,5,5,0,0,0,0,0,0,25.364348079463024,2024,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200000,0,2,3,0,0,0,0,0,0,19.755219774262322,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,2,2,3,162014,2007,0,43,422,0,21.55489483474603,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900000,1,1,2,116229,2023,85,6,177,2,20.648157404772785,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
658719,0,2,3,0,0,0,0,0,0,18.61821426943065,2024,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2150000,1,2,2,0,0,0,0,0,0,20.891645209736406,2024,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1600000,1,1,1,0,0,245,11,157,2,20.311982864829037,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1949999,1,2,3,0,2014,0,6,53,0,20.699204885174144,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22000000,2,6,7,0,0,0,0,0,0,25.744354584915115,2024,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1250000,0,1,1,104670,2022,242,18,345,5,19.833769703009228,2024,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4250997,2,1,2,0,0,0,0,0,0,22.25992947092256,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
650000,0,0,1,0,2020,94,20,237,4,18.593314401905367,2024,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2600000,1,1,2,136702,2022,246,8,244,8,21.268734221430925,2024,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2375000,1,3,4,0,0,0,0,0,0,21.08871684921825,2024,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3198945,2,1,1,0,2023,0,25,376,0,21.68391669054658,2023,8,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1850000,1,3,4,116275,0,0,0,0,0,20.595811834952585,2024,3,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2699999,1,1,2,164445,2010,469,12,669,5,21.344017772495533,2024,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2300000,1,3,4,0,0,0,0,0,0,21.025080945464353,2024,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28600000,2,4,5,1557004,0,0,0,0,0,26.325635835288892,2024,4,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3750000,2,3,3,266190,2020,437,1,118,3,22.004950679007738,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375000,0,0,1,0,0,0,0,0,0,17.578843678160798,2024,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1713013,1,1,2,0,0,0,0,0,0,20.445171470138106,2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1750000,1,1,2,121132,2018,1696,62,518,8,20.486946153089132,2024,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3800000,2,2,3,0,0,0,0,0,0,22.031812545119635,2023,12,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400000,1,2,2,98816,0,0,0,0,0,20.0526238448805,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1285000,0,1,1,87266,2023,797,37,1,12,19.88699193519504,2023,11,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480000,0,0,1,0,0,0,0,0,0,18.03091561269451,2024,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12500000,2,6,7,0,0,0,0,0,0,24.5158137964917,2024,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4950000,2,4,4,307457,0,0,0,0,0,22.571489218849006,2024,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16750000,2,5,6,0,0,0,0,0,0,25.147794979990486,2024,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29000000,2,6,10,0,0,0,0,0,0,26.35660676527653,2024,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000000,0,2,3,86394,0,0,0,0,0,19.406217361911867,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1550000,1,1,2,117048,2013,0,43,389,0,20.250170524010514,2023,11,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3300000,2,1,1,0,0,0,0,0,0,21.746551392412975,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
970000,0,1,2,60925,2023,273,11,302,4,19.348201014459377,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
490000,0,0,1,27342,0,0,0,0,0,18.06891179357529,2023,12,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3500000,2,1,2,0,0,0,0,0,0,21.865298602723335,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30000000,2,7,7,0,0,0,0,0,0,26.43228725054919,2024,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1190000,0,2,2,0,2018,136,14,94,3,19.73913602067333,2024,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000000,2,1,2,167678,2013,0,9,605,0,21.55489483474603,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650000,0,0,1,55356,2021,129,8,167,3,18.593314401905367,2024,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750000,1,3,4,106566,0,0,0,0,0,20.486946153089132,2024,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,1,3,3,0,0,0,0,0,0,20.74902149204425,2024,4,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8299999,2,5,6,0,0,0,0,0,0,23.645979559300752,2024,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1380000,1,3,4,0,0,0,0,0,0,20.02477288029836,2024,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1600000,1,1,2,0,0,1021,77,1,11,20.311982864829037,2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3865000,2,3,4,0,0,1383,82,1,13,22.0662336366842,2024,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
953152,0,1,2,111359,2018,246,6,153,4,19.314864427217227,2024,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1555000,1,1,2,0,0,0,0,0,0,20.256436644740706,2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1800000,1,2,3,135091,0,0,0,0,0,20.54209980177202,2023,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2400000,1,2,2,145541,2020,506,49,931,7,21.109503636453685,2024,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450000,0,0,1,0,2019,846,9,190,5,17.91222345250374,2023,9,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13690000,2,2,3,0,0,0,0,0,0,24.711256185168,2024,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
699000,0,0,1,0,0,0,0,0,0,18.72931711282174,2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2950000,2,2,3,0,0,114,44,748,8,21.521186245242216,2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2500000,1,4,5,0,0,0,0,0,0,21.190637303271796,2024,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1350000,0,2,3,101390,0,0,0,0,0,19.98226642149345,2024,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699999,1,3,5,146868,0,0,0,0,0,20.43026815671932,2024,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19000000,2,6,8,0,0,0,0,0,0,25.422634890406048,2024,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500000,1,3,4,119576,0,0,0,0,0,21.190637303271796,2024,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2400000,1,2,3,153024,2019,668,62,1,9,21.109503636453685,2024,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3740000,2,4,5,0,0,0,0,0,0,21.99953735714439,2024,4,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2200000,1,4,5,0,0,0,0,0,0,20.93708385473694,2023,12,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000000,1,1,2,116077,2022,91,8,175,2,20.74902149204425,2023,10,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1050000,0,1,2,86375,2010,0,30,500,0,19.499321207160953,2023,12,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
590000,0,1,1,60940,2021,569,12,621,6,18.412795577236288,2024,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17000000,2,3,2,0,0,0,0,0,0,25.1800164087799,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1200000,0,1,2,0,0,333,11,497,6,19.755219774262322,2023,9,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12500000,2,4,5,538004,0,0,0,0,0,24.5158137964917,2024,4,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8300000,2,5,4,739269,0,0,0,0,0,23.64597981279889,2024,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2100000,1,1,2,121141,2018,1696,62,518,8,20.845187803771136,2024,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1625000,1,1,2,0,0,0,0,0,0,20.342201671290063,2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11800000,2,4,5,0,0,342,61,892,5,24.392385810935192,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1400000,1,0,1,0,0,0,0,0,0,20.0526238448805,2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5500000,2,7,7,379168,0,0,0,0,0,22.788418747049842,2024,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1080000,0,1,2,0,0,0,0,0,0,19.55317495573707,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500000,2,4,6,506644,0,0,0,0,0,23.696106095324883,2023,12,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000,0,1,2,74230,2022,323,11,403,4,19.406217361911867,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,0,2,3,119745,2014,303,8,1,10,19.909379590877176,2023,12,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24200000,2,5,6,0,0,0,0,0,0,25.95469603448841,2024,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2250000,1,0,1,0,0,326,1,1,19,20.981548486292574,2023,12,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
768000,0,0,1,0,0,0,0,0,0,18.906166419327736,2024,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2600000,1,4,5,0,0,0,0,0,0,21.268734221430925,2024,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1350000,0,1,1,90196,2023,626,37,858,9,19.98226642149345,2023,11,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6395000,2,3,4,342568,0,0,0,0,0,23.10070165302274,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4490000,2,1,2,216116,0,0,0,0,0,22.371621083542166,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
899000,0,1,2,71985,0,0,0,0,0,19.203776620688092,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730000,1,5,7,105245,0,0,0,0,0,20.464462999465134,2024,4,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1350000,0,1,2,0,0,131,6,218,2,19.98226642149345,2024,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2700000,1,5,6,124270,0,0,0,0,0,21.34401851196047,2024,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
970000,0,4,6,81340,0,0,0,0,0,19.348201014459377,2024,4,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000000,0,1,1,0,2023,0,6,200,0,19.406217361911867,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4600000,2,2,2,273835,2021,265,33,581,6,22.421134146479023,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1100000,0,1,2,77990,2021,362,35,396,5,19.588290782262092,2024,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8550000,2,4,4,392057,0,0,0,0,0,23.708461927006482,2024,4,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16522800,2,4,7,0,0,0,0,0,0,25.1181119878515,2023,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3219377,2,1,2,0,0,0,0,0,0,21.696731291779045,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2450000,1,1,2,141695,2021,634,60,1,9,21.150465117722867,2023,11,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750000,0,0,1,0,0,0,0,0,0,18.86153932735924,2023,12,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
900000,0,1,2,0,0,359,38,469,8,19.205885208556378,2023,10,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6000000,2,5,8,0,0,0,0,0,0,22.96837505865775,2024,3,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8700000,2,4,5,376492,0,0,0,0,0,23.74512037108091,2024,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800000,0,1,2,0,0,0,0,0,0,18.98309648735992,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3700000,2,4,5,0,0,0,0,0,0,21.977745182924046,2023,12,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750000,0,1,2,52872,0,0,0,0,0,18.86153932735924,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049000,2,2,3,210890,2009,217,12,412,2,21.58741359471991,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7500000,2,6,7,0,0,0,0,0,0,23.433234447932325,2024,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
752888,0,0,1,0,0,0,0,0,0,18.868767809132066,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2499999,1,1,1,0,0,0,0,0,0,21.190636507514235,2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1540888,1,1,2,0,0,0,0,0,0,20.238701426296018,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550000,0,1,1,0,2022,167,15,236,3,18.282450937747114,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4350000,2,3,3,275396,2009,0,11,245,0,22.306904536669485,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594498,0,2,3,0,0,0,0,0,0,18.426922108421856,2024,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1650000,1,1,2,105385,0,0,0,0,0,20.371980488548225,2024,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3250000,2,1,2,0,0,0,0,0,0,21.715793065331646,2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500000,2,3,4,0,2008,0,22,216,0,22.376169784830914,2024,4,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5500000,2,2,3,287338,2019,516,9,1,14,22.788418747049842,2024,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1745725,1,2,3,0,0,0,0,0,0,20.482161036699257,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
900100,0,2,3,0,0,0,0,0,0,19.206095944486673,2024,4,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2300000,1,3,4,145717,0,0,0,0,0,21.025080945464353,2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1710000,1,3,4,0,0,0,0,0,0,20.441730682200642,2024,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
640000,0,0,1,0,0,111,8,168,2,18.564361170735758,2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
614000,0,2,3,0,0,0,0,0,0,18.487015061894397,2024,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2250000,1,2,2,154695,2020,133,10,227,3,20.981548486292574,2024,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
